QuoteText,OriginalTopic,Topic,Topic_Prob,,,,,,,
"הדיון הזה, ביקשתם אותו לאור אירוע שהתרחש לפני כחודש בבריכת השחייה במרכז ציפורי בירושלים, כאשר נתלה שלט על ידי עובדי הבריכה בזו הלשון: ""היום יש מציל לא יהודי"". צר לי שבשנת 2020 אנחנו עדיין נתקלים במקרים כאלה של ניסוח מדיר וגזעני במרחב הציבורי. אני באמת מבינה ממה שאנחנו קצת חקרנו את הנושא, שהשלט אמנם נתלה על רקע כוונות טובות ויוזמה מקומית של העובדים של הבריכה בגלל שיש ימים מסוימים של שחייה מופרדת לנשים, וחשוב למתרחצות שתהיה מצילה אישה או מציל גבר שאינו יהודי, אבל מובן שאני חושבת שהניסוח הזה הוא פשוט פוגעני ואפשר היה למצוא באמת דרך לעשות את זה בלי פגיעה. שמחתי לשמוע מהמנכ""ל של הבריכה שהוא הודיע שהשלט הורד ושבבריכה יהיו מצילים מהמגזר הערבי. ",תחבורה,דת,0.9862478,,,,,,,
"עדות נוספת, עדות מצולמת, חיה, שנעשו ניסויים חיים, נמצאת באתר של עמותת ""עמרם"". מדובר בשתי אחיות – חנה ומזל חדד – שעלו מתימן ב-1949. בעדות מספרות האחיות שמיד עם נחיתת המטוס הילדים הופרדו מההורים ונלקחו לבית-החולים ביפו. לטענתן היתה להן איזושהי אלרגיה בעיניים כתוצאה מהחול שעף לכיוונן בזמן שהם עלו למטוס. בבית-החולים הזריקו להן לקרנית חומר שגרם להן לעיוורון חלקי. האב חיפש אותן, הוא לא ידע איפה הן, וכשהוא מצא אותן בבית-החולים הוא הבריח אותן משם וכך נגמרה מסכת הייסורים, אבל הראייה שלהן הולכת ומידרדרת. ",תחבורה,עולים,0.9860529,,,,,,,
"אני רק חושב לציין, בהתחלה היה מדובר על ישיבת עבודה, אבל אנחנו חשבנו שמן הראוי, לאור הקשרים הטובים שיש לנו עם גרמניה, והחשיבות המיוחדת שאנחנו נותנים לכל הנושא הדיגיטלי, הטכנולוגיה, אנחנו חשבנו שנכון לעשות ישיבה רשמית של הוועדה ובאופן כללי הנושאים הטכנולוגיים וכל הנושא של הדיגיטציה מעסיקים אותנו הרבה, מעסיקים אותנו כוועדה, מעסיקים את מדינת ישראל, שהיא מעצמה דיגיטלית לא קטנה, מעצמה גדולה. אנחנו שטח קטן, אפשר להגיע מצפון לדרום בחמש שעות, המקום הכי רחוק, אבל עם כל זה בכל הנושאים האחרים בנושא של טכנולוגיה אנחנו מתקדמים מאוד. גם הנושא הביטחוני שלנו הביא אותנו לכך, אנחנו מתמודדים עם לא מעט בעיות ביטחוניות שקשורות היום במיוחד לנושא הטכנולוגיה, מדינת ישראל היא מדינה מפותחת, מדינה מתקדמת, יש לנו כאן הון אנושי מצוין של מפתחים ואנשים שיש להם כישורים רבים בנושאי מדע וטכנולוגיה. ",תחבורה,טכנולוגיה,0.9856388,,,,,,,
"בדיונים קודמים שהתקיימו לפני חודש, חודשיים ושלושה, הלינו חברי כנסת, ובצדק, על כך שמתחילה להיות איזושהי שיטה של הארכות. האצבע קלה על ההדק להמשיך את תקנות שעת החירום, לדחות עוד שבוע, עוד חודש ועוד חודשיים, כשבעצם מטרת הדיון המקורית והראויה שהייתה צריכה להיות בנושא הזה, לולא היינו בסד זמנים מאוד-מאוד צפוף מבחינת פקיעת חלק מהתקש""חים, הייתה לחוקק את התקש""חים השונים בחקיקה מוסדרת. חקיקה שיכולה לשמש אותנו בזמן חירום אבל שלא נעשית בהינף החלטת ממשלה כזו או אחרת בזמן חירום, אלא תוך סינון ודיון כאן בכנסת, כפי שהצעת חוק צריכה להתקבל. זו בעצם המטרה הסופית של הדיון שלנו ובימים הקרובים נתחיל להיכנס לדון לפחות בחלק הזה. ",תחבורה,קורונה,0.9851994,,,,,,,
"מחזיק בשני ישראלים. אני מקבל את ההערה שלך. מחזיק בשני ישראלים – אמרתי ""ככל הנראה"" כי מעבר לעובדה שהחמאס מחזיק בשני הישראלים, אין למדינת ישראל שום מידע באשר לאותם אזרחים המוחזקים בידי החמאס. למיטב ידיעתי, אף גורם בין-לאומי לא ביקר אותם, הצלב האדום לא ביקר אותם, ואני מבקש – זה כמובן לא משרד הבריאות – לשמוע הסברים של המטה לביטחון לאומי, שמתכלל את הנושא מטעם ראש הממשלה ומשרד הביטחון, האם מדינת ישראל עומדת בראש ובראשונה על קבלת מידע באשר לאזרחים הישראלים המוחזקים בעזה, בהינתן העובדה שישראל היא הגורם המסייע להעברת חיסונים לרצועת עזה. ",תחבורה,בטחון,0.98449653,,,,,,,
"בוקר טוב, אני פותח את הישיבה. הדיון שלנו היום יעסוק בתחבורה הציבורית, נושא שעסקנו בו לא מעט בכמה וכמה אספקטים, הן בהיבט ארוך הטווח של בעיקר ניסיונות לפתור את משבר התחבורה הציבורית בגוש דן, הלב של המדינה, הן בסוגיית הרכבת הקלה והן בסוגיית המטרו. אבל הדיון של היום יעסוק בעיקר בתפקוד בהווה ובעתיד הקרוב. בתפקוד של התחבורה הציבורית בימים האלה, ימי משבר הקורונה שבהם יש מגבלות מובנות על כמות הנוסעים, בין אם ברכבת ובין אם באוטובוסים, ומצד שני אין, על פי כל הנתונים שעולים כולל פניות שהיו אלי אישית ואל הוועדה, אין הגברה של התדירות, אין מענה בסופו של דבר לצרכים של מי שנוסעים בתחבורה הציבורית בימים המורכבים האלה.",תחבורה,תחבורה,0.9842589,,,,,,,
"אנחנו שומרים מכל משמר וטוב שכך, גם נזעקים לא אחת, כשאנחנו מגלים או מזהים או אפילו חוששים מפוליטיזציה של מערכות ציבוריות וממשלתיות, אך מה קורה לנו במקרה של גורמים אידיאולוגיים שלא באים מגורמי הממשלה והפוליטיקה, האם יש לנו שם הגנות? מה קורה כשהגורם האידיאולוגי הוא מרצה או חוקר ומה קורה כשמרצה או חוקר מנווט את המערכת לגישה אידיאולוגית אחת ומסרב לתת במה אקדמית לדעות אידיאולוגיות אחרות? ראה ערך אקטואליה, בית ספר תיכונט בת""א עם רם כהן, שיכול להיות שהוא מנהל בית ספר מעולה, רק שהוא אומר שדעה אחת היא לגיטימית ודעה שנייה היא ""משיחיסטית שמיימית, שאין לה מקום בבית ספרו"". הייתי מציע לו לרכוש אי יווני כדי לבנות שם בית ספר, שם יש אזרחים שחושבים דעה אחת ומחשבה אחת. ",תחבורה,חינוך,0.98424566,,,,,,,
"אמרתי שעד גיל 22 חייתי במרוקו, כלומר, בתיכון הייתי יחד עם יהודים וערבים. בספורט – שיחקתי רוגבי וכדורסל – יהודים וערבים ביחד. למרות ששם לא אהבנו לקבל מכות אז היהודים ברחו מהר. היתה שם פשוט אווירה מדהימה. מי שמכיר את פס ויורד לאוניברסיטה המוסלמית הראשונה בעולם, אל-קרוויין – מה הבית שיש ממול? הבית של הרמב""ם. אל-קרוויין והרמב""ם בשם הערבי המקומי קוראים לו בוסטלטס – למה? כי הוא עשה שעון, שהוא קיים עד עכשיו – לא כולו מלא לצערי, חלק נהרס – שיש בו שבע צלוחיות שמקבלות את טיפות המים וכך נקבעת השעה. זה השעון של בוסטלטס. הוא זה שהביא את השעון הזה ולכן קראו לו כך. ",תחבורה,בלי,0.98398775,,,,,,,
"אדוני היושב ראש, אנחנו עוברים מדיון לדיון כשהדיון הזה הוא בעצם אותו דיון שקיימנו קודם לכן כאשר אנחנו מדברים על מספר הרוגים במדינת ישראל. כשאתה מדבר על ילדים הרוגים, מעלה את הנושא של הילדים ובודק סטטיסטיקות ורואה כמה ילדים נהרגו במדינת ישראל יחסית למדינות ה-OECD, אתה רואה אצלנו עלייה במספר ההרוגים. אני אמרתי ואני חוזר ואומר שכאשר מתוך 53 ילדים שנהרגו בשנת 2015-2016, 31 ילדים מתוכם הם מהמגזר הערבי שזה פי שתיים וחצי ממספרם באוכלוסייה. זה צועק. כאשר ילד נהרג בחצר הבית שלו ותשעה ילדים נהרגים בשנת 2015-2016 בחצר של הבית שלהם, היכן שהם צריכים לשחק, היכן שהם צריכים להיות הכי בטוחים, נדרסים או על ידי ההורים או על ידי אחד הקרובים או על ידי אחד השכנים, זה צועק לשמים. ",תחבורה,בטחון פנים,0.9837294,,,,,,,
"אנחנו עוד מצפים בממשלה החדשה שמשרד הכלכלה יהיה המנוע הגדול ביותר למאבק ביוקר המחיה, מצפים לראות את פעולת השרה והמנכ""ל, על כל יחידות הסמך שלהם. היחידה המרכזית שבה נתמקד היא רשות התחרות. יש לה המון כוח והמון יכולת, לא תמיד ניצלה את הכוח ואת היכולת שלה לבצע את הפעולות הראויות הנמרצות והנחושות כדי להוזיל את יוקר המחיה. אבל היא לא לבד. קיימת המועצה לצרכנות, שלראשונה נחשפתי בשבוע שעבר כשהחליטה לעשות תביעה ייצוגית על כפל העמלות בכספומטים בבנקים, כחלק מה-follow-up על מה שנחשף בעיתונות ומה שעשתה הוועדה בסוגיית העמלות בכספומטים. זו פעולה ראשונה ויפה, אבל היא לא יכולה להיות יחידה והיא לא יכולה להיות אחרונה. ",תחבורה,כלכלי,0.9836962,,,,,,,
